Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.922914669223394,0.9165873167015807,0.9564785373608903,-0.07273449920508744,0.07708533077660594,0.00139746127867707
1,0.922914669223394,0.9165873167015807,0.9564785373608903,-0.07273449920508744,0.07708533077660594,0.00139746127867707
