Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9582819926069354,0.9349132749441869,0.9663619419543801,-0.016863406408094434,0.0417180073930646,0.005613757659616525
1,0.9582819926069354,0.9349132749441869,0.9663619419543801,-0.016863406408094434,0.0417180073930646,0.005613757659616525
