Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9320712694877505,0.9187705817782656,0.9576659038901602,-0.05491990846681922,0.06792873051224944,0.0030483038924495856
1,0.9320712694877505,0.9187705817782656,0.9576659038901602,-0.05491990846681922,0.06792873051224944,0.0030483038924495856
