hist_name,map_name,mi,mri_key,no_reg_mi
23Y-1,cell_count_100,-0.28348687694932534,mri_1,-0.08211106592309117
23Y-1,cell_count_150,-0.4624637729178358,mri_1,-0.10482078288959731
23Y-1,cell_count_200,-0.4541883619444461,mri_1,-0.09861237609678601
23Y-1,cell_count_250,-0.44948737285659734,mri_1,-0.10060338164736335
23Y-1,cell_count_300,-0.4439415045491056,mri_1,-0.09814486173281166
23Y-1,cell_count_350,-0.4302231767680262,mri_1,-0.09799424161772136
23Y-1,cell_count_400,-0.42395735909470605,mri_1,-0.0974395732338074
23Y-1,cell_count_450,-0.43505920673689275,mri_1,-0.09860239326220467
23Y-1,cell_count_50,-0.4154484832567739,mri_1,-0.08907891676360881
23Y-1,cell_count_500,-0.4571923015197053,mri_1,-0.10396950285624834
23Y-2,cell_count_100,-0.31437421531883486,mri_1,-0.07146387462401009
23Y-2,cell_count_150,-0.4683077047249967,mri_1,-0.08546941411020952
23Y-2,cell_count_200,-0.45905304954503423,mri_1,-0.08119277379369697
23Y-2,cell_count_250,-0.458522022189662,mri_1,-0.08884149500447604
23Y-2,cell_count_300,-0.44479954187954474,mri_1,-0.07790947396772585
23Y-2,cell_count_350,-0.45260460373147055,mri_1,-0.08211516889469192
23Y-2,cell_count_400,-0.4366576878297553,mri_1,-0.07846854440338484
23Y-2,cell_count_450,-0.43829800451250367,mri_1,-0.08357169989635568
23Y-2,cell_count_50,-0.4209173727845327,mri_1,-0.07301851719226966
23Y-2,cell_count_500,-0.45972093705429157,mri_1,-0.08941634217016871
23Y-3,cell_count_100,-0.3018723799016948,mri_1,-0.08472137350115369
23Y-3,cell_count_150,-0.46241939570557183,mri_1,-0.1022241984392143
23Y-3,cell_count_200,-0.37618930345771434,mri_1,-0.1029138599117426
23Y-3,cell_count_250,-0.3852119134402184,mri_1,-0.10423453409515936
23Y-3,cell_count_300,-0.3756696663228109,mri_1,-0.09659760329010668
23Y-3,cell_count_350,-0.39213940957443977,mri_1,-0.09875029211687293
23Y-3,cell_count_400,-0.3722225567151911,mri_1,-0.0924360605610232
23Y-3,cell_count_450,-0.3780197333443823,mri_1,-0.09483466950383145
23Y-3,cell_count_50,-0.27501832001378984,mri_1,-0.07769560757540196
23Y-3,cell_count_500,-0.38412156246623524,mri_1,-0.10454418320480971
23Y-3,cell_count_100,-0.2988822615548819,mri_2,-0.08795961274368395
23Y-3,cell_count_150,-0.45159152979750744,mri_2,-0.10647417825622678
23Y-3,cell_count_200,-0.3717191820779958,mri_2,-0.10655706710698715
23Y-3,cell_count_250,-0.3840366554469434,mri_2,-0.10825472037578
23Y-3,cell_count_300,-0.37130482248254876,mri_2,-0.10196334006504534
23Y-3,cell_count_350,-0.3842834884375293,mri_2,-0.10287691365740417
23Y-3,cell_count_400,-0.36625794188704786,mri_2,-0.09653378024473067
23Y-3,cell_count_450,-0.369517098386049,mri_2,-0.09842301979182813
23Y-3,cell_count_50,-0.2718896794804858,mri_2,-0.0805741422127276
23Y-3,cell_count_500,-0.37710678746797816,mri_2,-0.1088896594519747
23Y-4,cell_count_100,-0.1167839878749043,mri_2,-0.008587401875828408
23Y-4,cell_count_150,-0.14289077000236566,mri_2,-0.010587326917414465
23Y-4,cell_count_200,-0.13344254683854723,mri_2,-0.010018747488114214
23Y-4,cell_count_250,-0.13611003507657932,mri_2,-0.010028108133977675
23Y-4,cell_count_300,-0.13633154409597203,mri_2,-0.010259643990905036
23Y-4,cell_count_350,-0.1372247530318866,mri_2,-0.010550351899082409
23Y-4,cell_count_400,-0.13599929849141248,mri_2,-0.010234982879564697
23Y-4,cell_count_450,-0.13975570849573563,mri_2,-0.010203658065205614
23Y-4,cell_count_50,-0.11182070621771713,mri_2,-0.00821406311341596
23Y-4,cell_count_500,-0.13835104552099592,mri_2,-0.01022603761581614
23Y-5,cell_count_100,-0.3366640210871724,mri_2,-0.1161086777446883
23Y-5,cell_count_150,-0.44589627786270974,mri_2,-0.1323654532400574
23Y-5,cell_count_200,-0.4074526514261378,mri_2,-0.13303884145819173
23Y-5,cell_count_250,-0.4068404680517979,mri_2,-0.13488663226780237
23Y-5,cell_count_300,-0.4027729867676099,mri_2,-0.13587824886777788
23Y-5,cell_count_350,-0.3899239032613975,mri_2,-0.13229250061487924
23Y-5,cell_count_400,-0.3814153841458501,mri_2,-0.13281968685286005
23Y-5,cell_count_450,-0.3881407158068268,mri_2,-0.1300887913792248
23Y-5,cell_count_50,-0.3039659567307007,mri_2,-0.10363955107542536
23Y-5,cell_count_500,-0.42641501114759744,mri_2,-0.1426301543001766
