Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.6822141560798548,0.5101099199348622,0.6755930984902947,0.019410496046010063,0.3177858439201452,0.07299929317521402
1,0.6822141560798548,0.5101099199348622,0.6755930984902947,0.019410496046010063,0.3177858439201452,0.07299929317521402
