Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.2760857812218418,0.2722587524435756,0.4279927364157005,-1.1004330213717,0.7239142187781582,0.003067605301451213
1,0.2760857812218418,0.2722587524435756,0.4279927364157005,-1.1004330213717,0.7239142187781582,0.003067605301451213
