Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.8356460623535772,0.8242090295058656,0.9036344148884342,-0.16272045210951963,0.16435393764642278,0.0030282770283556848
1,0.8356460623535772,0.8242090295058656,0.9036344148884342,-0.16272045210951963,0.16435393764642278,0.0030282770283556848
