Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.948931735278791,0.9373713109128345,0.9676733681693384,-0.03950048711363033,0.05106826472120896,0.0028153376422538562
1,0.948931735278791,0.9373713109128345,0.9676733681693384,-0.03950048711363033,0.05106826472120896,0.0028153376422538562
