Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9659211927582535,0.9438085327783559,0.9710920770877944,-0.010706638115631691,0.03407880724174654,0.005208744376923684
1,0.9659211927582535,0.9438085327783559,0.9710920770877944,-0.010706638115631691,0.03407880724174654,0.005208744376923684
