Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9516064257028113,0.7772675086107922,0.8746770025839793,0.16168327796234774,0.048393574297188754,0.04296814894599169
1,0.9516064257028113,0.7772675086107922,0.8746770025839793,0.16168327796234774,0.048393574297188754,0.04296814894599169
