hist_name,map_name,mi,mri_key,no_reg_mi
23S-1,cell_count_100,-0.069933239369511,mri_1,-0.15673482263206606
23S-1,cell_count_150,-0.0848967173781246,mri_1,-0.16818793836948456
23S-1,cell_count_200,-0.0787486650873757,mri_1,-0.16596905891890923
23S-1,cell_count_250,-0.08130558047828707,mri_1,-0.16393843286886162
23S-1,cell_count_300,-0.08168213867607338,mri_1,-0.16808096528476726
23S-1,cell_count_350,-0.08500538789085799,mri_1,-0.1634620882619235
23S-1,cell_count_400,-0.08356080598578158,mri_1,-0.16698171409328455
23S-1,cell_count_450,-0.08752638942557708,mri_1,-0.15969044632494375
23S-1,cell_count_50,-0.059073532990870654,mri_1,-0.14068728201156055
23S-1,cell_count_500,-0.08732509685581445,mri_1,-0.16758960040852652
23S-2,cell_count_100,-0.38729272861678904,mri_1,-0.1102556282558105
23S-2,cell_count_150,-0.4304796827731931,mri_1,-0.12048094456541657
23S-2,cell_count_200,-0.4208020464430184,mri_1,-0.1153502611380966
23S-2,cell_count_250,-0.42014936784241014,mri_1,-0.11818046436947832
23S-2,cell_count_300,-0.42054361140272006,mri_1,-0.11711670770229603
23S-2,cell_count_350,-0.4178179107143527,mri_1,-0.11784664186475474
23S-2,cell_count_400,-0.4216013937252256,mri_1,-0.1132581523941286
23S-2,cell_count_450,-0.4222201995795424,mri_1,-0.11522880373876426
23S-2,cell_count_50,-0.3226493085303242,mri_1,-0.09600197842409466
23S-2,cell_count_500,-0.425650508932826,mri_1,-0.11906054689081591
23S-3,cell_count_100,-0.23525842417522141,mri_1,-0.12973877639380432
23S-3,cell_count_150,-0.25692362950189407,mri_1,-0.14096916832225728
23S-3,cell_count_200,-0.25623918697486703,mri_1,-0.1413591667868572
23S-3,cell_count_250,-0.2615417931101587,mri_1,-0.14405465473609952
23S-3,cell_count_300,-0.2595896731109089,mri_1,-0.13954524267270385
23S-3,cell_count_350,-0.27705584033166514,mri_1,-0.14871740462396726
23S-3,cell_count_400,-0.26627913639662426,mri_1,-0.13663213911830294
23S-3,cell_count_450,-0.27876147014162167,mri_1,-0.1351792302063207
23S-3,cell_count_50,-0.20097481358434113,mri_1,-0.11498627699520977
23S-3,cell_count_500,-0.27896075651179075,mri_1,-0.14921891220115058
23S-3,cell_count_100,-0.03286462480872352,mri_2,-0.12035794075079571
23S-3,cell_count_150,-0.036776743740568746,mri_2,-0.13171204494011596
23S-3,cell_count_200,-0.035629149126454936,mri_2,-0.13100589845874525
23S-3,cell_count_250,-0.036433588105309604,mri_2,-0.13368793846436394
23S-3,cell_count_300,-0.03717037261212191,mri_2,-0.13027882225200182
23S-3,cell_count_350,-0.03763345591030878,mri_2,-0.13980968541318725
23S-3,cell_count_400,-0.03750718057133968,mri_2,-0.1279494848377973
23S-3,cell_count_450,-0.03920225025962018,mri_2,-0.12579680453881525
23S-3,cell_count_50,-0.027413235170940662,mri_2,-0.10580641488030451
23S-3,cell_count_500,-0.03813812590684202,mri_2,-0.13841637809247584
23S-4,cell_count_100,-0.10863193731758693,mri_2,-0.1001559424801207
23S-4,cell_count_150,-0.11663115686939736,mri_2,-0.10994953162173907
23S-4,cell_count_200,-0.118298657276751,mri_2,-0.10902740648485731
23S-4,cell_count_250,-0.11902180643633536,mri_2,-0.11176189028863721
23S-4,cell_count_300,-0.12299730874051834,mri_2,-0.10922480806671019
23S-4,cell_count_350,-0.12101606700030874,mri_2,-0.11030457627201913
23S-4,cell_count_400,-0.12454141708907399,mri_2,-0.10904338482432191
23S-4,cell_count_450,-0.120528156269746,mri_2,-0.10717324783124456
23S-4,cell_count_50,-0.0914634142915006,mri_2,-0.08854100473669793
23S-4,cell_count_500,-0.12109496555639986,mri_2,-0.11996546214621313
23S-5,cell_count_100,-0.19825745481787838,mri_2,-0.11674977233885693
23S-5,cell_count_150,-0.21707673739699768,mri_2,-0.12043499666214301
23S-5,cell_count_200,-0.21374657071346745,mri_2,-0.12058750432065768
23S-5,cell_count_250,-0.21866136931629795,mri_2,-0.1270087740274591
23S-5,cell_count_300,-0.2220552587220711,mri_2,-0.11524761344469239
23S-5,cell_count_350,-0.21660761297829864,mri_2,-0.12872461038302405
23S-5,cell_count_400,-0.22130151722453192,mri_2,-0.117154641199728
23S-5,cell_count_450,-0.22642586273248597,mri_2,-0.13273396973232063
23S-5,cell_count_50,-0.17619563178155837,mri_2,-0.10569799212270582
23S-5,cell_count_500,-0.2239551748981273,mri_2,-0.12738073742215394
