Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.46285140562248994,0.2675565873476494,0.4221611721611721,0.17582417582417584,0.5371485943775101,0.13982920449299893
1,0.46285140562248994,0.2675565873476494,0.4221611721611721,0.17582417582417584,0.5371485943775101,0.13982920449299893
