Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9541153365470452,0.9383669885864794,0.968203641634206,-0.029531660476492437,0.04588466345295483,0.0037044334975369457
1,0.9541153365470452,0.9383669885864794,0.968203641634206,-0.029531660476492437,0.04588466345295483,0.0037044334975369457
