Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9518846621504256,0.9401269514496483,0.969139623308869,-0.03625431072597047,0.04811533784957443,0.002854990285102502
1,0.9518846621504256,0.9401269514496483,0.969139623308869,-0.03625431072597047,0.04811533784957443,0.002854990285102502
