hist_name,map_name,mi,mri_key,no_reg_mi
23S-1,cell_count_100,-0.39654211360301106,mri_1,-0.15673482263206606
23S-1,cell_count_150,-0.4435976074607883,mri_1,-0.16818793836948456
23S-1,cell_count_200,-0.4254561037944183,mri_1,-0.16596905891890923
23S-1,cell_count_250,-0.42703425239915077,mri_1,-0.16393843286886162
23S-1,cell_count_300,-0.4232404451227182,mri_1,-0.16808096528476726
23S-1,cell_count_350,-0.4186131356229171,mri_1,-0.1634620882619235
23S-1,cell_count_400,-0.4091954540874347,mri_1,-0.16698171409328455
23S-1,cell_count_450,-0.4045818520433181,mri_1,-0.15969044632494375
23S-1,cell_count_50,-0.3452891363360183,mri_1,-0.14068728201156055
23S-1,cell_count_500,-0.42270913763583445,mri_1,-0.16758960040852652
23S-2,cell_count_100,-0.3930415182019086,mri_1,-0.1102556282558105
23S-2,cell_count_150,-0.4386450048687009,mri_1,-0.12048094456541657
23S-2,cell_count_200,-0.41422650965003166,mri_1,-0.1153502611380966
23S-2,cell_count_250,-0.4123108874622723,mri_1,-0.11818046436947832
23S-2,cell_count_300,-0.4096698073701568,mri_1,-0.11711670770229603
23S-2,cell_count_350,-0.4113982586104647,mri_1,-0.11784664186475474
23S-2,cell_count_400,-0.40202462771595593,mri_1,-0.1132581523941286
23S-2,cell_count_450,-0.4014184799554019,mri_1,-0.11522880373876426
23S-2,cell_count_50,-0.3328497643889894,mri_1,-0.09600197842409466
23S-2,cell_count_500,-0.4150385979661277,mri_1,-0.11906054689081591
23S-3,cell_count_100,-0.40213875534148286,mri_1,-0.12973877639380432
23S-3,cell_count_150,-0.4420024199121266,mri_1,-0.14096916832225728
23S-3,cell_count_200,-0.4304623079646463,mri_1,-0.1413591667868572
23S-3,cell_count_250,-0.43158258937740157,mri_1,-0.14405465473609952
23S-3,cell_count_300,-0.43145584151955696,mri_1,-0.13954524267270385
23S-3,cell_count_350,-0.4355621721677861,mri_1,-0.14871740462396726
23S-3,cell_count_400,-0.4136840976015771,mri_1,-0.13663213911830294
23S-3,cell_count_450,-0.4138047739836885,mri_1,-0.1351792302063207
23S-3,cell_count_50,-0.3421398704122565,mri_1,-0.11498627699520977
23S-3,cell_count_500,-0.4295474564443311,mri_1,-0.14921891220115058
23S-3,cell_count_100,-0.39103012089836714,mri_2,-0.12035794075079571
23S-3,cell_count_150,-0.4338584604520141,mri_2,-0.13171204494011596
23S-3,cell_count_200,-0.4176505331708771,mri_2,-0.13100589845874525
23S-3,cell_count_250,-0.4218141386992676,mri_2,-0.13368793846436394
23S-3,cell_count_300,-0.4173075988004273,mri_2,-0.13027882225200182
23S-3,cell_count_350,-0.42447580727861556,mri_2,-0.13980968541318725
23S-3,cell_count_400,-0.39730552117269546,mri_2,-0.1279494848377973
23S-3,cell_count_450,-0.4014573425784683,mri_2,-0.12579680453881525
23S-3,cell_count_50,-0.335240075577662,mri_2,-0.10580641488030451
23S-3,cell_count_500,-0.42051218948205876,mri_2,-0.13841637809247584
23S-4,cell_count_100,-0.3751136383933015,mri_2,-0.1001559424801207
23S-4,cell_count_150,-0.42328666615028987,mri_2,-0.10994953162173907
23S-4,cell_count_200,-0.40515888920119203,mri_2,-0.10902740648485731
23S-4,cell_count_250,-0.40747236179303614,mri_2,-0.11176189028863721
23S-4,cell_count_300,-0.4027573087406096,mri_2,-0.10922480806671019
23S-4,cell_count_350,-0.40727662255872066,mri_2,-0.11030457627201913
23S-4,cell_count_400,-0.39329678085377456,mri_2,-0.10904338482432191
23S-4,cell_count_450,-0.3888361432392197,mri_2,-0.10717324783124456
23S-4,cell_count_50,-0.3193660083560023,mri_2,-0.08854100473669793
23S-4,cell_count_500,-0.4047095074626853,mri_2,-0.11996546214621313
23S-5,cell_count_100,-0.3901884538946913,mri_2,-0.11674977233885693
23S-5,cell_count_150,-0.42383486854546476,mri_2,-0.12043499666214301
23S-5,cell_count_200,-0.40642266934914434,mri_2,-0.12058750432065768
23S-5,cell_count_250,-0.41670097662979166,mri_2,-0.1270087740274591
23S-5,cell_count_300,-0.3894571660840031,mri_2,-0.11524761344469239
23S-5,cell_count_350,-0.41407038439238625,mri_2,-0.12872461038302405
23S-5,cell_count_400,-0.3955852060745568,mri_2,-0.117154641199728
23S-5,cell_count_450,-0.42738143809408236,mri_2,-0.13273396973232063
23S-5,cell_count_50,-0.34650569358593075,mri_2,-0.10569799212270582
23S-5,cell_count_500,-0.40403364606921327,mri_2,-0.12738073742215394
