hist_name,map_name,mi,mri_key,no_reg_mi
23T-1,cell_count_100,-0.31410938831842694,mri_1,-0.08513522550206117
23T-1,cell_count_150,-0.36430902557814765,mri_1,-0.09995573608381761
23T-1,cell_count_200,-0.3295454883690728,mri_1,-0.08693198529601856
23T-1,cell_count_250,-0.33393631944740365,mri_1,-0.09067747116732645
23T-1,cell_count_300,-0.3353120409120175,mri_1,-0.08419549751099449
23T-1,cell_count_350,-0.33927441972209,mri_1,-0.08589514172150618
23T-1,cell_count_400,-0.309974527511832,mri_1,-0.0796292912044609
23T-1,cell_count_450,-0.30681824399488716,mri_1,-0.07581155322136864
23T-1,cell_count_50,-0.2617278145317984,mri_1,-0.07689481496442532
23T-1,cell_count_500,-0.33394755173052315,mri_1,-0.0928259632646271
23T-2,cell_count_100,-0.27573859752248414,mri_1,-0.042350841924553635
23T-2,cell_count_150,-0.3463266485191241,mri_1,-0.048188155376377106
23T-2,cell_count_200,-0.3020554681158505,mri_1,-0.046625847127333524
23T-2,cell_count_250,-0.30663335937428166,mri_1,-0.04617881719590039
23T-2,cell_count_300,-0.3081428103415493,mri_1,-0.048596019240057346
23T-2,cell_count_350,-0.31325818130646294,mri_1,-0.04573585115432833
23T-2,cell_count_400,-0.30670970873387876,mri_1,-0.042613005231349046
23T-2,cell_count_450,-0.2920112682783789,mri_1,-0.04276483448833101
23T-2,cell_count_50,-0.2324844173670765,mri_1,-0.03952250099937223
23T-2,cell_count_500,-0.3126319438467698,mri_1,-0.04529728265159306
23T-3,cell_count_100,-0.327362275347445,mri_1,-0.08994976279711767
23T-3,cell_count_150,-0.3659143510992431,mri_1,-0.10023438003038727
23T-3,cell_count_200,-0.35472515319750875,mri_1,-0.09771657565964213
23T-3,cell_count_250,-0.34972633664667174,mri_1,-0.098160719103935
23T-3,cell_count_300,-0.35386279257703374,mri_1,-0.09772715289097428
23T-3,cell_count_350,-0.3376709169488271,mri_1,-0.09624835450603193
23T-3,cell_count_400,-0.3596692792092674,mri_1,-0.09807040089110582
23T-3,cell_count_450,-0.3288785559881013,mri_1,-0.09065371558317535
23T-3,cell_count_50,-0.289318933420298,mri_1,-0.08337325019503507
23T-3,cell_count_500,-0.3386204731548112,mri_1,-0.09435838338138475
23T-3,cell_count_100,-0.41821673784135155,mri_2,-0.1432483274285387
23T-3,cell_count_150,-0.46473306094006434,mri_2,-0.1492077104959709
23T-3,cell_count_200,-0.4488590576499513,mri_2,-0.153052289881969
23T-3,cell_count_250,-0.44095916172351524,mri_2,-0.1524144879710579
23T-3,cell_count_300,-0.44727543042443696,mri_2,-0.15173229174415553
23T-3,cell_count_350,-0.43488652218992024,mri_2,-0.14998375443321477
23T-3,cell_count_400,-0.44813340952829384,mri_2,-0.15501337026641723
23T-3,cell_count_450,-0.4219537377993581,mri_2,-0.1448564181206189
23T-3,cell_count_50,-0.3665068428391656,mri_2,-0.1307463021783955
23T-3,cell_count_500,-0.42858573301601366,mri_2,-0.151479522475662
23T-4,cell_count_100,-0.39519029456965044,mri_2,-0.13598641770180223
23T-4,cell_count_150,-0.45769975567980303,mri_2,-0.1452916027192569
23T-4,cell_count_200,-0.431722131222791,mri_2,-0.14560614315687712
23T-4,cell_count_250,-0.42629895445315813,mri_2,-0.14682972508949632
23T-4,cell_count_300,-0.42341782737870665,mri_2,-0.1438737629874985
23T-4,cell_count_350,-0.4301795049552344,mri_2,-0.14873660812310766
23T-4,cell_count_400,-0.41705742726638795,mri_2,-0.1458841429823716
23T-4,cell_count_450,-0.4190964078465677,mri_2,-0.14770484804793105
23T-4,cell_count_50,-0.34957436246587814,mri_2,-0.12450612635687619
23T-4,cell_count_500,-0.4291350448884982,mri_2,-0.15259967620436302
23T-5,cell_count_100,-0.3860124096869018,mri_2,-0.13608695937339976
23T-5,cell_count_150,-0.4536061095517559,mri_2,-0.14050848308077243
23T-5,cell_count_200,-0.4110773452021614,mri_2,-0.14469145031247582
23T-5,cell_count_250,-0.4135034778401573,mri_2,-0.14470018945586285
23T-5,cell_count_300,-0.40281920511002967,mri_2,-0.13712268547630882
23T-5,cell_count_350,-0.41043221352345693,mri_2,-0.13862003017469066
23T-5,cell_count_400,-0.4317514040729108,mri_2,-0.14854866209234371
23T-5,cell_count_450,-0.3966083287038691,mri_2,-0.1280618290752891
23T-5,cell_count_50,-0.3202429733315554,mri_2,-0.11990006398448823
23T-5,cell_count_500,-0.4333395233089244,mri_2,-0.14618737951276362
