Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.948819607136421,0.9335106382978723,0.9656121045392021,-0.0353966070609812,0.051180392863579026,0.0035788728516930822
1,0.948819607136421,0.9335106382978723,0.9656121045392021,-0.0353966070609812,0.051180392863579026,0.0035788728516930822
