Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9389352818371608,0.9187946884576098,0.9576789992014906,-0.039925472451424006,0.061064718162839246,0.004994450610432853
1,0.9389352818371608,0.9187946884576098,0.9576789992014906,-0.039925472451424006,0.061064718162839246,0.004994450610432853
