Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9521059782608695,0.9398155909471919,0.9689741595367729,-0.035433411113991876,0.04789402173913043,0.0030691964285714285
1,0.9521059782608695,0.9398155909471919,0.9689741595367729,-0.035433411113991876,0.04789402173913043,0.0030691964285714285
