Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.5770089285714286,0.4488496599623788,0.6195945271147508,-0.14760810945770497,0.42299107142857145,0.0599609375
1,0.5770089285714286,0.4488496599623788,0.6195945271147508,-0.14760810945770497,0.42299107142857145,0.0599609375
