hist_name,map_name,mi,mri_key,no_reg_mi
23S-1,cell_count_100,-0.37292044544176944,mri_1,-0.15673482263206606
23S-1,cell_count_150,-0.4118669789713923,mri_1,-0.16818793836948456
23S-1,cell_count_200,-0.39842323881784164,mri_1,-0.16596905891890923
23S-1,cell_count_250,-0.4088060062677482,mri_1,-0.16393843286886162
23S-1,cell_count_300,-0.40104605459266296,mri_1,-0.16808096528476726
23S-1,cell_count_350,-0.40749614746120716,mri_1,-0.1634620882619235
23S-1,cell_count_400,-0.38957515426292144,mri_1,-0.16698171409328455
23S-1,cell_count_450,-0.38682804009955996,mri_1,-0.15969044632494375
23S-1,cell_count_50,-0.3241988343076275,mri_1,-0.14068728201156055
23S-1,cell_count_500,-0.40736958821712477,mri_1,-0.16758960040852652
23S-2,cell_count_100,-0.38729272861678904,mri_1,-0.1102556282558105
23S-2,cell_count_150,-0.4304796827731931,mri_1,-0.12048094456541657
23S-2,cell_count_200,-0.4208020464430184,mri_1,-0.1153502611380966
23S-2,cell_count_250,-0.42014936784241014,mri_1,-0.11818046436947832
23S-2,cell_count_300,-0.42054361140272006,mri_1,-0.11711670770229603
23S-2,cell_count_350,-0.4178179107143527,mri_1,-0.11784664186475474
23S-2,cell_count_400,-0.4216013937252256,mri_1,-0.1132581523941286
23S-2,cell_count_450,-0.4222201995795424,mri_1,-0.11522880373876426
23S-2,cell_count_50,-0.3226493085303242,mri_1,-0.09600197842409466
23S-2,cell_count_500,-0.425650508932826,mri_1,-0.11906054689081591
23S-3,cell_count_100,-0.3809414205489257,mri_1,-0.12973877639380432
23S-3,cell_count_150,-0.4201743696628309,mri_1,-0.14096916832225728
23S-3,cell_count_200,-0.41139115664399867,mri_1,-0.1413591667868572
23S-3,cell_count_250,-0.41908968024419546,mri_1,-0.14405465473609952
23S-3,cell_count_300,-0.4158296849702747,mri_1,-0.13954524267270385
23S-3,cell_count_350,-0.4303672055617733,mri_1,-0.14871740462396726
23S-3,cell_count_400,-0.4022681239343664,mri_1,-0.13663213911830294
23S-3,cell_count_450,-0.4071632302742627,mri_1,-0.1351792302063207
23S-3,cell_count_50,-0.321499334220817,mri_1,-0.11498627699520977
23S-3,cell_count_500,-0.4165040577979338,mri_1,-0.14921891220115058
23S-3,cell_count_100,-0.030296902874824113,mri_2,-0.12035794075079571
23S-3,cell_count_150,-0.03417537037882936,mri_2,-0.13171204494011596
23S-3,cell_count_200,-0.032752808694058506,mri_2,-0.13100589845874525
23S-3,cell_count_250,-0.03416726158225549,mri_2,-0.13368793846436394
23S-3,cell_count_300,-0.034438491180410376,mri_2,-0.13027882225200182
23S-3,cell_count_350,-0.03669192578920425,mri_2,-0.13980968541318725
23S-3,cell_count_400,-0.036266507022518574,mri_2,-0.1279494848377973
23S-3,cell_count_450,-0.03616655550001225,mri_2,-0.12579680453881525
23S-3,cell_count_50,-0.025229755781727745,mri_2,-0.10580641488030451
23S-3,cell_count_500,-0.03607452908658142,mri_2,-0.13841637809247584
23S-4,cell_count_100,-0.01634339679762178,mri_2,-0.1001559424801207
23S-4,cell_count_150,-0.02083949030145296,mri_2,-0.10994953162173907
23S-4,cell_count_200,-0.018995218393867662,mri_2,-0.10902740648485731
23S-4,cell_count_250,-0.01930705212235752,mri_2,-0.11176189028863721
23S-4,cell_count_300,-0.019598780504941838,mri_2,-0.10922480806671019
23S-4,cell_count_350,-0.020534792762326746,mri_2,-0.11030457627201913
23S-4,cell_count_400,-0.02159151743188421,mri_2,-0.10904338482432191
23S-4,cell_count_450,-0.020907776718642225,mri_2,-0.10717324783124456
23S-4,cell_count_50,-0.013751644985373011,mri_2,-0.08854100473669793
23S-4,cell_count_500,-0.020165236181208825,mri_2,-0.11996546214621313
23S-5,cell_count_100,-0.3703837604351861,mri_2,-0.11674977233885693
23S-5,cell_count_150,-0.4050166238895105,mri_2,-0.12043499666214301
23S-5,cell_count_200,-0.39370364798193114,mri_2,-0.12058750432065768
23S-5,cell_count_250,-0.40075631238035064,mri_2,-0.1270087740274591
23S-5,cell_count_300,-0.39566674119491135,mri_2,-0.11524761344469239
23S-5,cell_count_350,-0.39706247718679377,mri_2,-0.12872461038302405
23S-5,cell_count_400,-0.39156800639272127,mri_2,-0.117154641199728
23S-5,cell_count_450,-0.41301213729120173,mri_2,-0.13273396973232063
23S-5,cell_count_50,-0.32693053550814316,mri_2,-0.10569799212270582
23S-5,cell_count_500,-0.3953662121379851,mri_2,-0.12738073742215394
