Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.8606161841128434,0.6648981932893605,0.7987253466540349,0.14382912755145982,0.13938381588715665,0.06198217914647491
1,0.8606161841128434,0.6648981932893605,0.7987253466540349,0.14382912755145982,0.13938381588715665,0.06198217914647491
