Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9427083333333334,0.9194484760522497,0.9580340264650283,-0.03251417769376182,0.057291666666666664,0.0053125
1,0.9427083333333334,0.9194484760522497,0.9580340264650283,-0.03251417769376182,0.057291666666666664,0.0053125
