Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9606731296872142,0.9138681050983122,0.9549959087189744,0.011819256296026912,0.039326870312785804,0.010976518091653927
1,0.9606731296872142,0.9138681050983122,0.9549959087189744,0.011819256296026912,0.039326870312785804,0.010976518091653927
