Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9254415760869565,0.9115088658414185,0.9537061345935066,-0.06108339896735801,0.07455842391304347,0.003587372448979592
1,0.9254415760869565,0.9115088658414185,0.9537061345935066,-0.06108339896735801,0.07455842391304347,0.003587372448979592
