Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.7305051927477557,0.542980505037289,0.7038073433392691,0.07309420842872891,0.26949480725224434,0.07756473611385649
1,0.7305051927477557,0.542980505037289,0.7038073433392691,0.07309420842872891,0.26949480725224434,0.07756473611385649
