Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9122023809523809,0.9022999080036799,0.9486410678015281,-0.07989167230873392,0.08779761904761904,0.0023046875
1,0.9122023809523809,0.9022999080036799,0.9486410678015281,-0.07989167230873392,0.08779761904761904,0.0023046875
