Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9445829338446788,0.9043510189094914,0.949773450303673,-0.01099007037501205,0.05541706615532119,0.009005861573696674
1,0.9445829338446788,0.9043510189094914,0.949773450303673,-0.01099007037501205,0.05541706615532119,0.009005861573696674
