Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.538255033557047,0.3062070470164721,0.46884917320861863,0.25789209954902287,0.46174496644295304,0.15341019370366057
1,0.538255033557047,0.3062070470164721,0.46884917320861863,0.25789209954902287,0.46174496644295304,0.15341019370366057
