hist_name,map_name,mi,mri_key,no_reg_mi
23W-1,cell_count_100,-0.27245695144978016,mri_1,-0.10024126811320834
23W-1,cell_count_150,-0.3921074264581588,mri_1,-0.11319580716000623
23W-1,cell_count_200,-0.32684715708661477,mri_1,-0.1151136362890062
23W-1,cell_count_250,-0.332366868217563,mri_1,-0.11626456937946722
23W-1,cell_count_300,-0.330512910052347,mri_1,-0.11176074686507549
23W-1,cell_count_350,-0.3495662226254537,mri_1,-0.11424046668559851
23W-1,cell_count_400,-0.33647589781448023,mri_1,-0.10943868027152108
23W-1,cell_count_450,-0.3369606442163058,mri_1,-0.10379315961421708
23W-1,cell_count_50,-0.22120899769018915,mri_1,-0.08405141142573257
23W-1,cell_count_500,-0.3701574712975211,mri_1,-0.12461490878527687
23W-2,cell_count_100,-0.20752504893896676,mri_1,-0.07204847404950493
23W-2,cell_count_150,-0.3002981036677203,mri_1,-0.08165438807353628
23W-2,cell_count_200,-0.23320892027616402,mri_1,-0.07783310139023847
23W-2,cell_count_250,-0.24700108474890767,mri_1,-0.08394452453805809
23W-2,cell_count_300,-0.2482623951386654,mri_1,-0.07856579669760273
23W-2,cell_count_350,-0.2563510443474864,mri_1,-0.07358923483157365
23W-2,cell_count_400,-0.2596781885642992,mri_1,-0.08029126945210088
23W-2,cell_count_450,-0.27084850677603434,mri_1,-0.07918018634160778
23W-2,cell_count_50,-0.1708170788454186,mri_1,-0.061588290444787835
23W-2,cell_count_500,-0.2652318179284824,mri_1,-0.07909325983654639
23W-3,cell_count_100,-0.27354731180896,mri_1,-0.11560433977273003
23W-3,cell_count_150,-0.342100116346034,mri_1,-0.12379152973468328
23W-3,cell_count_200,-0.3098954286461435,mri_1,-0.13039729333533634
23W-3,cell_count_250,-0.3263264101029569,mri_1,-0.12148178672483208
23W-3,cell_count_300,-0.334394444143579,mri_1,-0.13434307890092595
23W-3,cell_count_350,-0.3371431252056249,mri_1,-0.14217290331734483
23W-3,cell_count_400,-0.344749528513935,mri_1,-0.13189741728249677
23W-3,cell_count_450,-0.3495250046010618,mri_1,-0.14184573522927496
23W-3,cell_count_50,-0.20958354168572832,mri_1,-0.09891681496146768
23W-3,cell_count_500,-0.36563803317214344,mri_1,-0.12764924291556726
23W-3,cell_count_100,-0.2971802677898003,mri_2,-0.10659087335415901
23W-3,cell_count_150,-0.3597723526025047,mri_2,-0.11356110697749265
23W-3,cell_count_200,-0.33232599550231023,mri_2,-0.12195326767230101
23W-3,cell_count_250,-0.3600410428799014,mri_2,-0.1136364809730586
23W-3,cell_count_300,-0.3566655751356568,mri_2,-0.12603716552669614
23W-3,cell_count_350,-0.3578696634345447,mri_2,-0.13481173334464755
23W-3,cell_count_400,-0.3649582479452656,mri_2,-0.12175210855678889
23W-3,cell_count_450,-0.36634397453747064,mri_2,-0.13435696915544218
23W-3,cell_count_50,-0.22974589573318666,mri_2,-0.09143552808871419
23W-3,cell_count_500,-0.3764749447439258,mri_2,-0.12290112372550151
23W-4,cell_count_100,-0.31192250122278675,mri_2,-0.05321712438641969
23W-4,cell_count_150,-0.39959169337242934,mri_2,-0.06179285044005857
23W-4,cell_count_200,-0.3551781843601816,mri_2,-0.05905613148438035
23W-4,cell_count_250,-0.35740300691922067,mri_2,-0.05780642150529917
23W-4,cell_count_300,-0.36428866300583157,mri_2,-0.05730700912515715
23W-4,cell_count_350,-0.34674814278084304,mri_2,-0.05635411330816995
23W-4,cell_count_400,-0.35479152723007407,mri_2,-0.0554952658552346
23W-4,cell_count_450,-0.35926385119215004,mri_2,-0.05538625701497832
23W-4,cell_count_50,-0.26848864800190103,mri_2,-0.04839852242492546
23W-4,cell_count_500,-0.38144875394247574,mri_2,-0.06573772940136084
23W-5,cell_count_100,-0.26127488575378954,mri_2,-0.05573716459384007
23W-5,cell_count_150,-0.3407931438405415,mri_2,-0.06505565996558751
23W-5,cell_count_200,-0.30588396675704393,mri_2,-0.06352050519986717
23W-5,cell_count_250,-0.32730515362570994,mri_2,-0.06222200041745596
23W-5,cell_count_300,-0.3374205145049353,mri_2,-0.06487926797224763
23W-5,cell_count_350,-0.33681114594145867,mri_2,-0.06956157874618273
23W-5,cell_count_400,-0.349008504162523,mri_2,-0.06810386085723448
23W-5,cell_count_450,-0.35428905599409716,mri_2,-0.06783661944314104
23W-5,cell_count_50,-0.21084388605924567,mri_2,-0.04734865900722382
23W-5,cell_count_500,-0.3609948902810607,mri_2,-0.07814230019665183
