Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.4634816978862347,0.3590255591054313,0.5283573317660888,-0.2799490645508865,0.5365183021137653,0.06729737250069563
1,0.4634816978862347,0.3590255591054313,0.5283573317660888,-0.2799490645508865,0.5365183021137653,0.06729737250069563
