Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.2392429923227995,0.2392429923227995,0.3861115113096096,-1.227776977380781,0.7607570076772004,0.0
1,0.2392429923227995,0.2392429923227995,0.3861115113096096,-1.227776977380781,0.7607570076772004,0.0
