Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.941351150705271,0.929278123854892,0.9633428300094967,-0.046723646723646726,0.05864884929472903,0.0027356573393778334
1,0.941351150705271,0.929278123854892,0.9633428300094967,-0.046723646723646726,0.05864884929472903,0.0027356573393778334
