Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9694105516411755,0.9549686812256645,0.9769657083477659,-0.015587114651887772,0.03058944835882454,0.0034980323567993005
1,0.9694105516411755,0.9549686812256645,0.9769657083477659,-0.015587114651887772,0.03058944835882454,0.0034980323567993005
