hist_name,map_name,mi,mri_key,no_reg_mi
23R-1,cell_count_100,-0.14489681918870814,mri_1,-0.07453529659181081
23R-1,cell_count_150,-0.17207956008908312,mri_1,-0.09114163700324276
23R-1,cell_count_200,-0.16491441001301144,mri_1,-0.07455890558911638
23R-1,cell_count_250,-0.16762120255704357,mri_1,-0.07495080729734412
23R-1,cell_count_300,-0.17025042785423786,mri_1,-0.07279327882310437
23R-1,cell_count_350,-0.18101224887593761,mri_1,-0.06789458860148143
23R-1,cell_count_400,-0.17570645827134707,mri_1,-0.07042223905201822
23R-1,cell_count_450,-0.17902016857154604,mri_1,-0.06978439087854092
23R-1,cell_count_50,-0.12642067859570466,mri_1,-0.06871182263775516
23R-1,cell_count_500,-0.17877953787169448,mri_1,-0.07630194073565814
23R-2,cell_count_100,-0.3157377234449428,mri_1,-0.1454148985126848
23R-2,cell_count_150,-0.3568259404208362,mri_1,-0.15517231250332378
23R-2,cell_count_200,-0.34554038123448877,mri_1,-0.15248351968639412
23R-2,cell_count_250,-0.3524780886100823,mri_1,-0.15820127163130585
23R-2,cell_count_300,-0.3552614077263633,mri_1,-0.15408543668770686
23R-2,cell_count_350,-0.36422107773134,mri_1,-0.15289663315045948
23R-2,cell_count_400,-0.35939586424714326,mri_1,-0.1602774205415801
23R-2,cell_count_450,-0.36073303319569333,mri_1,-0.15570344697008173
23R-2,cell_count_50,-0.27411260829722867,mri_1,-0.13387426330564928
23R-2,cell_count_500,-0.3449720176855953,mri_1,-0.15205546870595857
23R-3,cell_count_100,-0.09429740791948638,mri_1,-0.009135217500390303
23R-3,cell_count_150,-0.09971782307394951,mri_1,-0.01028828030086499
23R-3,cell_count_200,-0.09532835245298625,mri_1,-0.009404792557726083
23R-3,cell_count_250,-0.09646743951977697,mri_1,-0.009627189334484719
23R-3,cell_count_300,-0.09548768992348404,mri_1,-0.009643584659286289
23R-3,cell_count_350,-0.09561565677461202,mri_1,-0.00990128121326848
23R-3,cell_count_400,-0.09473271474212977,mri_1,-0.009817296109060535
23R-3,cell_count_450,-0.0955325325970796,mri_1,-0.010093269250744047
23R-3,cell_count_50,-0.08994529686268811,mri_1,-0.008730708167455201
23R-3,cell_count_500,-0.09716241995418264,mri_1,-0.00978082734425018
23R-3,cell_count_100,-0.09400028366927177,mri_2,-0.009349826144813392
23R-3,cell_count_150,-0.09888420405168544,mri_2,-0.010198120938469448
23R-3,cell_count_200,-0.09564823001919566,mri_2,-0.009584586557810545
23R-3,cell_count_250,-0.09729755606235488,mri_2,-0.009806254718693825
23R-3,cell_count_300,-0.09526384800324365,mri_2,-0.009995687539729226
23R-3,cell_count_350,-0.09601273898364404,mri_2,-0.010015959686692808
23R-3,cell_count_400,-0.09486873056387744,mri_2,-0.009946397672377493
23R-3,cell_count_450,-0.09422107437883777,mri_2,-0.010276834889624114
23R-3,cell_count_50,-0.08917224153417774,mri_2,-0.008763428006620633
23R-3,cell_count_500,-0.09703741044704368,mri_2,-0.009929668451998153
23R-4,cell_count_100,-0.39560813492828806,mri_2,-0.15134775743219167
23R-4,cell_count_150,-0.44094667227583034,mri_2,-0.162439822439506
23R-4,cell_count_200,-0.4204557901974473,mri_2,-0.15868878140768553
23R-4,cell_count_250,-0.42149171410017683,mri_2,-0.15848151484434583
23R-4,cell_count_300,-0.4234350909741991,mri_2,-0.15697134644437133
23R-4,cell_count_350,-0.411965757450713,mri_2,-0.15350450230004645
23R-4,cell_count_400,-0.40983289551912455,mri_2,-0.15256126204263032
23R-4,cell_count_450,-0.4028042116867389,mri_2,-0.1470572580282452
23R-4,cell_count_50,-0.34893056349680174,mri_2,-0.13758764617385838
23R-4,cell_count_500,-0.4174631193118045,mri_2,-0.15823178311501235
23R-5,cell_count_100,-0.03901681979276837,mri_2,-0.1375346921763372
23R-5,cell_count_150,-0.048859551446086946,mri_2,-0.14585897089458202
23R-5,cell_count_200,-0.04676997529702244,mri_2,-0.14743056060695048
23R-5,cell_count_250,-0.0501464181700717,mri_2,-0.1503386420364809
23R-5,cell_count_300,-0.0487797893172637,mri_2,-0.14686219607533324
23R-5,cell_count_350,-0.05249876522547028,mri_2,-0.1473469116095367
23R-5,cell_count_400,-0.04983678538825866,mri_2,-0.14229475703994368
23R-5,cell_count_450,-0.05409277678611463,mri_2,-0.13984658778923717
23R-5,cell_count_50,-0.03310226450298634,mri_2,-0.12674093738417694
23R-5,cell_count_500,-0.05556903555164428,mri_2,-0.14804610382715194
