Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9390199637023593,0.9295724038807043,0.9635009310986965,-0.0521415270018622,0.060980036297640657,0.0021990104452996153
1,0.9390199637023593,0.9295724038807043,0.9635009310986965,-0.0521415270018622,0.060980036297640657,0.0021990104452996153
