Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9838926174496644,0.7505851375073143,0.857524860031754,0.2568730676025737,0.016107382550335572,0.0629245759093203
1,0.9838926174496644,0.7505851375073143,0.857524860031754,0.2568730676025737,0.016107382550335572,0.0629245759093203
