Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9495152734589354,0.9081525542337299,0.9518657742734024,-0.00495094893187861,0.05048472654106457,0.009761260731506526
1,0.9495152734589354,0.9081525542337299,0.9518657742734024,-0.00495094893187861,0.05048472654106457,0.009761260731506526
