Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9682075958068397,0.9545916638427652,0.9767683772538142,-0.01768377253814147,0.03179240419316034,0.0032992805183447945
1,0.9682075958068397,0.9545916638427652,0.9767683772538142,-0.01768377253814147,0.03179240419316034,0.0032992805183447945
