Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.40402987667187773,0.25930880713489407,0.411827195467422,-0.03859773371104816,0.5959701233281223,0.12740394147269915
1,0.40402987667187773,0.25930880713489407,0.411827195467422,-0.03859773371104816,0.5959701233281223,0.12740394147269915
