Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9426888055704339,0.9297411516111992,0.963591568573775,-0.04434711196277032,0.05731119442956615,0.0030738916256157637
1,0.9426888055704339,0.9297411516111992,0.963591568573775,-0.04434711196277032,0.05731119442956615,0.0030738916256157637
