Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9431438127090301,0.9255484539644153,0.9613348883107562,-0.038575401453305826,0.056856187290969896,0.004269618501680174
1,0.9431438127090301,0.9255484539644153,0.9613348883107562,-0.038575401453305826,0.056856187290969896,0.004269618501680174
