Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.1783754116355653,0.11194029850746269,0.20134228187919465,-0.2575116159008776,0.8216245883644346,0.12716581732653862
1,0.1783754116355653,0.11194029850746269,0.20134228187919465,-0.2575116159008776,0.8216245883644346,0.12716581732653862
