Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9531760435571688,0.9330254041570438,0.9653524492234169,-0.02554912232331587,0.046823956442831216,0.004672897196261682
1,0.9531760435571688,0.9330254041570438,0.9653524492234169,-0.02554912232331587,0.046823956442831216,0.004672897196261682
