Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.93359375,0.920410783055199,0.9585561497326204,-0.053475935828877004,0.06640625,0.0030078125
1,0.93359375,0.920410783055199,0.9585561497326204,-0.053475935828877004,0.06640625,0.0030078125
