Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.7326026443980515,0.6415295551492992,0.7816241299303944,-0.13382830626450115,0.2673973556019485,0.03234501347708895
1,0.7326026443980515,0.6415295551492992,0.7816241299303944,-0.13382830626450115,0.2673973556019485,0.03234501347708895
