Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9574014909478168,0.9405405405405406,0.9693593314763231,-0.024979782550094348,0.042598509052183174,0.003985478652040092
1,0.9574014909478168,0.9405405405405406,0.9693593314763231,-0.024979782550094348,0.042598509052183174,0.003985478652040092
