Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9582463465553236,0.9229222520107239,0.959916347159289,-0.003485535029627048,0.04175365344467641,0.008720469319803394
1,0.9582463465553236,0.9229222520107239,0.959916347159289,-0.003485535029627048,0.04175365344467641,0.008720469319803394
