Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9477313974591651,0.9383647798742139,0.9682024659312135,-0.04320014832668953,0.052268602540834846,0.0021597424016335507
1,0.9477313974591651,0.9383647798742139,0.9682024659312135,-0.04320014832668953,0.052268602540834846,0.0021597424016335507
