Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.5000880126738251,0.3292004634994206,0.49533606485921017,0.01900444599424636,0.499911987326175,0.11658430519865585
1,0.5000880126738251,0.3292004634994206,0.49533606485921017,0.01900444599424636,0.499911987326175,0.11658430519865585
