Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9741184644780267,0.8907242693773825,0.9422043010752689,0.0655241935483871,0.02588153552197325,0.02137277449542012
1,0.9741184644780267,0.8907242693773825,0.9422043010752689,0.0655241935483871,0.02588153552197325,0.02137277449542012
