Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.9231613611416026,0.9065756378009342,0.9509988692046739,-0.0603090840557859,0.07683863885839737,0.003920031360250882
1,0.9231613611416026,0.9065756378009342,0.9509988692046739,-0.0603090840557859,0.07683863885839737,0.003920031360250882
