Label,TotalOrTargetOverlap,UnionOverlap (Jaccard),MeanOverlap (Dice),VolumeSimilarity,FalseNegativeError,FalsePositiveError
All,0.6784502767362971,0.6759160441124155,0.806622797707493,-0.3778390999787731,0.3215497232637029,0.0008275862068965517
1,0.6784502767362971,0.6759160441124155,0.806622797707493,-0.3778390999787731,0.3215497232637029,0.0008275862068965517
