hist_name,map_name,mi,mri_key,no_reg_mi
23R-1,cell_count_100,-0.37292262453426395,mri_1,-0.07453529659181081
23R-1,cell_count_150,-0.44002826796203093,mri_1,-0.09114163700324276
23R-1,cell_count_200,-0.4070408512914097,mri_1,-0.07455890558911638
23R-1,cell_count_250,-0.412744446385435,mri_1,-0.07495080729734412
23R-1,cell_count_300,-0.4088654525362933,mri_1,-0.07279327882310437
23R-1,cell_count_350,-0.4049988215717144,mri_1,-0.06789458860148143
23R-1,cell_count_400,-0.3979641309290845,mri_1,-0.07042223905201822
23R-1,cell_count_450,-0.39749626261664306,mri_1,-0.06978439087854092
23R-1,cell_count_50,-0.3258947042664807,mri_1,-0.06871182263775516
23R-1,cell_count_500,-0.4082953805634068,mri_1,-0.07630194073565814
23R-2,cell_count_100,-0.04428460980719416,mri_1,-0.1454148985126848
23R-2,cell_count_150,-0.053670222870498274,mri_1,-0.15517231250332378
23R-2,cell_count_200,-0.05466316011503037,mri_1,-0.15248351968639412
23R-2,cell_count_250,-0.055678044190756816,mri_1,-0.15820127163130585
23R-2,cell_count_300,-0.05461389423334291,mri_1,-0.15408543668770686
23R-2,cell_count_350,-0.06014364767056575,mri_1,-0.15289663315045948
23R-2,cell_count_400,-0.058931625551663286,mri_1,-0.1602774205415801
23R-2,cell_count_450,-0.05884424830628706,mri_1,-0.15570344697008173
23R-2,cell_count_50,-0.03761747227357528,mri_1,-0.13387426330564928
23R-2,cell_count_500,-0.05895146304011495,mri_1,-0.15205546870595857
23R-3,cell_count_100,-0.08803080825487292,mri_1,-0.009135217500390303
23R-3,cell_count_150,-0.09123903097960633,mri_1,-0.01028828030086499
23R-3,cell_count_200,-0.08863102852056705,mri_1,-0.009404792557726083
23R-3,cell_count_250,-0.09029089822794112,mri_1,-0.009627189334484719
23R-3,cell_count_300,-0.08780731472804516,mri_1,-0.009643584659286289
23R-3,cell_count_350,-0.08866036524896939,mri_1,-0.00990128121326848
23R-3,cell_count_400,-0.08762184727538518,mri_1,-0.009817296109060535
23R-3,cell_count_450,-0.08665892592151296,mri_1,-0.010093269250744047
23R-3,cell_count_50,-0.08380544423534235,mri_1,-0.008730708167455201
23R-3,cell_count_500,-0.09000766703849299,mri_1,-0.00978082734425018
23R-3,cell_count_100,-0.09266285411237206,mri_2,-0.009349826144813392
23R-3,cell_count_150,-0.0981539436504478,mri_2,-0.010198120938469448
23R-3,cell_count_200,-0.09460633040331279,mri_2,-0.009584586557810545
23R-3,cell_count_250,-0.09610108225167859,mri_2,-0.009806254718693825
23R-3,cell_count_300,-0.0935843893087146,mri_2,-0.009995687539729226
23R-3,cell_count_350,-0.09462703708986087,mri_2,-0.010015959686692808
23R-3,cell_count_400,-0.09324000060147203,mri_2,-0.009946397672377493
23R-3,cell_count_450,-0.09315962164500405,mri_2,-0.010276834889624114
23R-3,cell_count_50,-0.08880682786552938,mri_2,-0.008763428006620633
23R-3,cell_count_500,-0.09593047369909638,mri_2,-0.009929668451998153
23R-4,cell_count_100,-0.13304466651234526,mri_2,-0.15134775743219167
23R-4,cell_count_150,-0.15657623702083956,mri_2,-0.162439822439506
23R-4,cell_count_200,-0.1519417514115434,mri_2,-0.15868878140768553
23R-4,cell_count_250,-0.15684294445409488,mri_2,-0.15848151484434583
23R-4,cell_count_300,-0.1597633935635564,mri_2,-0.15697134644437133
23R-4,cell_count_350,-0.16255668911388668,mri_2,-0.15350450230004645
23R-4,cell_count_400,-0.1644950557331987,mri_2,-0.15256126204263032
23R-4,cell_count_450,-0.1700715635987577,mri_2,-0.1470572580282452
23R-4,cell_count_50,-0.11604371599703453,mri_2,-0.13758764617385838
23R-4,cell_count_500,-0.1640459749039021,mri_2,-0.15823178311501235
23R-5,cell_count_100,-0.39072256002777045,mri_2,-0.1375346921763372
23R-5,cell_count_150,-0.4454380489654944,mri_2,-0.14585897089458202
23R-5,cell_count_200,-0.4176241651069109,mri_2,-0.14743056060695048
23R-5,cell_count_250,-0.4231072474274173,mri_2,-0.1503386420364809
23R-5,cell_count_300,-0.4105790119072842,mri_2,-0.14686219607533324
23R-5,cell_count_350,-0.42269544649561064,mri_2,-0.1473469116095367
23R-5,cell_count_400,-0.3988105628389927,mri_2,-0.14229475703994368
23R-5,cell_count_450,-0.3888891707681044,mri_2,-0.13984658778923717
23R-5,cell_count_50,-0.34088110157995555,mri_2,-0.12674093738417694
23R-5,cell_count_500,-0.424619432063817,mri_2,-0.14804610382715194
